step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.6197,-0.221,-99.501,99.458,75.541,39.194,93.59,-1,28.018,-6.63,64.901,-31.558,39.031,61.25,28.018,-6.63,64.901,-31.558,39.031,61.25,2.241
100,4.0317,27.876,-3.328,66.501,-30.361,39.048,61.471,-1,34.271,51.365,29.096,-62.782,38.918,63.724,34.271,51.365,29.096,-62.782,38.918,63.724,51.903
200,7.4528,33.85,52.329,30.745,-61.444,39.048,63.09,58,35.959,53.007,29.701,-67.557,38.958,48.358,34.555,54.328,30.836,-69.643,38.989,13.868,56.714
300,10.8628,35.251,55.408,32.19,-68.068,39.048,15.789,0,36.709,62.151,29.299,-69.853,39.111,9.594,1.368,-88.662,104.947,-5.889,39.305,7.505,62.151
400,14.2868,1.106,-89.517,99.91,-0.552,39.145,10.931,0,-2.087,-100.059,103.514,10.248,39.219,5.818,-5.21,-104.864,101.868,29.317,39.157,9.133,-100.059
500,17.6953,-4.499,-97.837,99.639,31.635,39.096,11.201,0,-5.538,-109.922,102.679,33.491,39.181,7.214,-4.15,-101.248,101.923,23.13,39.1,11.368,-99.96
600,21.1199,-4.646,-97.837,99.639,25.605,39.096,12.686,0,-5.573,-109.587,102.812,31.549,39.187,7.154,-4.257,-101.308,101.808,23.361,39.109,11.245,-100.058
700,24.5366,-4.72,-97.92,99.639,25.775,39.096,12.618,0,-5.597,-109.604,102.81,31.615,39.187,7.158,-4.26,-101.309,101.814,23.363,39.108,11.249,-100.059
