step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6009,99.458,93.455,-99.501,-0.295,75.541,38.95,105.803,64.806,-108.913,-1.332,86.867,39.005
1,0.6103,99.458,93.455,-99.501,-0.295,75.541,38.95,105.693,64.779,-108.991,-1.304,86.802,39.005
2,0.6438,99.458,93.455,-99.501,-0.295,75.541,38.95,105.821,64.777,-108.922,-1.311,86.868,39.004
3,0.6808,99.458,93.387,-99.584,-0.295,75.541,38.95,105.57,64.57,-109.402,-1.212,87.128,39.005
4,0.7142,99.458,93.32,-99.75,-0.516,75.796,38.95,105.745,64.746,-109.019,-1.321,86.882,39.006
5,0.7478,99.458,93.05,-99.917,-0.811,76.391,38.999,105.707,64.681,-109.127,-1.253,86.862,39.006
6,0.7812,99.458,91.97,-100.0,-0.885,76.73,39.096,105.551,64.491,-109.643,-1.179,87.146,39.006
7,0.8145,99.458,90.688,-100.0,-0.959,77.495,39.145,105.414,64.372,-109.728,-1.117,87.248,39.005
8,0.8489,99.368,89.204,-100.0,-0.885,77.834,39.194,105.284,64.357,-109.631,-1.055,86.944,39.006
9,0.8822,99.007,87.382,-100.0,-0.885,78.429,39.243,105.441,64.576,-109.202,-1.143,86.703,39.007
10,0.916,98.916,85.29,-100.0,-0.959,78.854,39.292,105.006,64.061,-110.09,-1.028,87.413,39.004
11,0.9489,98.916,82.928,-100.0,-0.959,78.938,39.292,105.014,64.056,-110.096,-1.03,87.367,39.005
12,0.9826,98.916,80.229,-100.0,-0.885,78.938,39.292,105.169,64.268,-109.768,-1.048,87.07,39.006
13,1.0158,98.916,77.598,-100.0,-0.885,78.938,39.292,103.998,63.364,-110.253,-0.742,87.454,39.006
14,1.0496,98.916,75.304,-100.0,-0.885,78.938,39.292,104.393,63.599,-110.324,-0.873,87.486,39.005
15,1.0828,98.916,72.942,-100.0,-0.885,78.938,39.292,104.314,63.558,-110.288,-0.822,87.374,39.005
16,1.1164,98.916,70.918,-100.0,-0.885,78.938,39.292,104.481,63.704,-110.257,-0.899,87.357,39.005
17,1.149,98.916,69.163,-100.0,-0.885,78.938,39.292,104.539,63.715,-109.916,-0.811,86.99,39.005
18,1.1827,98.916,67.476,-100.0,-0.885,78.938,39.292,104.352,63.559,-110.29,-0.824,87.465,39.005
19,1.2164,98.916,66.262,-100.0,-0.885,78.938,39.292,104.142,63.487,-110.256,-0.808,87.246,39.008
20,1.25,98.916,65.25,-100.0,-0.885,78.938,39.292,104.01,63.462,-110.18,-0.745,87.285,39.006
21,1.2836,98.916,64.642,-100.0,-0.885,78.938,39.292,104.281,63.601,-109.894,-0.791,87.013,39.007
22,1.3171,98.916,64.305,-100.0,-0.885,78.938,39.292,104.024,63.383,-110.224,-0.763,87.368,39.007
23,1.3531,98.916,64.17,-100.0,-0.885,78.938,39.292,104.119,63.464,-110.286,-0.808,87.468,39.006
24,1.3836,98.916,63.968,-100.0,-0.885,78.938,39.292,104.147,63.437,-110.229,-0.764,87.312,39.006
25,1.417,98.916,63.833,-100.0,-0.811,78.938,39.292,103.912,63.381,-110.077,-0.689,87.213,39.007
26,1.4504,98.916,63.833,-100.0,-0.811,78.938,39.292,104.083,63.491,-110.029,-0.764,86.972,39.009
27,1.4848,98.916,63.833,-100.0,-0.811,78.938,39.292,103.921,63.404,-110.177,-0.738,87.347,39.007
28,1.5171,98.916,63.833,-100.0,-0.811,78.938,39.292,104.445,63.653,-110.157,-0.834,87.217,39.006
29,1.5511,98.916,63.833,-100.0,-0.811,78.938,39.292,104.122,63.46,-110.339,-0.774,87.449,39.006
30,1.5899,98.916,63.833,-100.0,-0.811,78.938,39.292,104.191,63.468,-110.325,-0.736,87.272,39.006
31,1.6183,98.916,63.833,-100.0,-0.811,78.938,39.292,104.019,63.408,-110.098,-0.569,86.932,39.007
32,1.6515,98.916,63.833,-100.0,-0.811,78.938,39.292,104.088,63.463,-110.305,-0.736,87.315,39.006
33,1.6843,98.916,63.833,-100.0,-0.811,78.938,39.292,103.834,63.364,-110.071,-0.601,86.857,39.008
34,1.7181,98.916,63.833,-100.0,-0.811,78.938,39.292,104.006,63.397,-110.197,-0.657,87.15,39.006
35,1.7511,98.916,63.833,-100.0,-0.811,78.938,39.292,103.933,63.352,-110.05,-0.583,86.869,39.008
36,1.7845,98.916,63.833,-100.0,-0.811,78.938,39.292,103.815,63.362,-110.072,-0.571,86.868,39.007
37,1.8182,98.916,63.833,-100.0,-0.811,78.938,39.292,103.895,63.318,-110.18,-0.565,86.948,39.008
38,1.8517,98.916,63.833,-100.0,-0.811,78.938,39.292,103.834,63.361,-110.078,-0.559,86.83,39.007
39,1.8852,98.916,63.833,-100.0,-0.811,78.938,39.292,103.653,63.289,-109.634,-0.259,85.861,39.01
40,1.9205,98.916,63.833,-100.0,-0.811,78.938,39.292,103.607,63.342,-109.582,-0.246,85.908,39.009
41,1.9534,98.916,63.833,-100.0,-0.811,78.938,39.292,103.72,63.323,-109.878,-0.272,86.241,39.008
42,1.9868,98.916,63.833,-100.0,-0.811,78.938,39.292,103.363,63.103,-109.371,0.602,84.487,39.01
43,2.0205,98.916,63.833,-100.0,-0.811,78.938,39.292,103.672,63.243,-109.779,-0.14,85.861,39.01
44,2.0537,98.916,63.833,-100.0,-0.811,78.938,39.292,103.292,63.22,-108.872,0.469,84.183,39.013
45,2.0872,98.916,63.698,-100.0,-0.811,78.938,39.292,103.115,63.3,-108.203,0.389,83.572,39.014
46,2.12,98.916,63.63,-100.0,-0.442,78.938,39.292,103.541,63.256,-109.556,-0.025,85.341,39.01
47,2.1533,98.916,63.63,-100.0,-0.074,78.938,39.292,103.391,63.183,-109.231,0.429,84.593,39.01
48,2.1866,98.916,63.63,-100.0,0.0,78.938,39.292,102.841,63.135,-107.751,1.26,82.165,39.012
