step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5741,99.458,93.05,-99.501,-0.074,75.541,39.048,106.077,64.881,-110.179,-1.283,87.816,39.003
1,0.5835,99.458,93.05,-99.501,-0.074,75.541,39.048,105.993,64.87,-110.236,-1.252,87.728,39.003
2,0.6165,99.458,93.05,-99.501,-0.074,75.541,39.048,106.093,64.872,-110.178,-1.274,87.785,39.003
3,0.6541,99.458,92.915,-99.667,-0.442,76.136,39.048,105.985,64.728,-110.481,-1.177,87.904,39.003
4,0.6877,99.458,90.958,-100.0,-0.885,77.24,39.243,106.059,64.84,-110.238,-1.277,87.791,39.004
5,0.7211,99.007,87.989,-100.0,-0.959,78.769,39.341,106.036,64.783,-110.283,-1.21,87.739,39.005
6,0.7541,98.826,84.75,-100.0,-0.737,79.363,39.389,105.949,64.633,-110.667,-1.131,87.901,39.004
7,0.7878,98.826,81.511,-100.0,-0.737,79.363,39.389,105.889,64.56,-110.67,-1.056,87.897,39.004
8,0.8213,98.826,78.273,-100.0,-0.737,79.363,39.389,105.791,64.529,-110.601,-0.99,87.622,39.005
9,0.8547,98.826,75.034,-100.0,-0.737,79.363,39.389,105.852,64.717,-110.304,-1.084,87.5,39.006
10,0.8879,98.826,71.862,-100.0,-0.737,79.363,39.389,105.521,64.202,-110.985,-0.872,87.82,39.005
11,0.9214,98.826,69.568,-100.0,-0.664,79.363,39.389,105.529,64.191,-111.049,-0.871,87.791,39.006
12,0.9548,98.826,67.746,-100.0,-0.664,79.363,39.389,105.684,64.407,-110.764,-0.942,87.676,39.005
13,0.9882,98.826,66.532,-100.0,-0.664,79.363,39.389,104.633,63.395,-111.027,-0.456,87.456,39.013
14,1.02,98.826,65.924,-100.0,-0.664,79.363,39.389,104.985,63.693,-111.182,-0.615,87.651,39.01
15,1.0551,98.826,65.182,-100.0,-0.664,79.363,39.389,104.887,63.63,-111.138,-0.554,87.54,39.01
16,1.0885,98.826,64.575,-100.0,-0.664,79.363,39.438,105.039,63.776,-111.161,-0.636,87.577,39.009
