step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5822,99.458,93.522,-99.501,-0.442,75.541,38.95,106.161,64.95,-109.349,-1.361,87.035,39.012
1,0.5913,99.458,93.522,-99.501,-0.442,75.541,38.95,106.066,64.916,-109.366,-1.348,86.959,39.012
2,0.6253,99.458,93.522,-99.501,-0.442,75.541,38.95,106.183,64.932,-109.348,-1.346,87.03,39.011
3,0.6617,99.458,93.455,-99.501,-0.664,75.541,38.95,105.94,64.712,-109.679,-1.306,87.367,39.01
4,0.6969,99.458,91.498,-99.667,-1.032,75.881,38.95,106.101,64.89,-109.425,-1.365,87.065,39.013
5,0.7294,99.458,88.462,-99.75,-1.106,76.391,39.048,106.041,64.817,-109.528,-1.308,87.102,39.013
6,0.7627,99.458,85.155,-100.0,-0.959,76.73,39.096,105.87,64.627,-109.836,-1.273,87.415,39.011
7,0.7961,99.458,81.916,-100.0,-0.885,77.495,39.145,105.788,64.532,-109.854,-1.231,87.514,39.01
8,0.8293,99.368,78.543,-100.0,-0.885,77.834,39.194,105.624,64.483,-109.776,-1.184,87.265,39.011
9,0.8631,99.007,75.236,-100.0,-0.885,78.429,39.243,105.782,64.696,-109.495,-1.243,86.959,39.012
10,0.8964,98.916,71.997,-100.0,-0.885,78.854,39.292,105.174,64.152,-110.098,-1.161,87.806,39.008
11,0.9316,98.916,69.703,-100.0,-0.885,79.023,39.292,105.205,64.149,-110.115,-1.165,87.731,39.009
12,0.9651,98.916,67.746,-100.0,-0.885,79.023,39.292,105.482,64.374,-109.88,-1.18,87.381,39.01
13,0.998,98.916,66.464,-100.0,-0.885,79.023,39.292,103.712,63.436,-109.956,-0.932,88.309,39.008
14,1.0309,98.916,65.857,-100.0,-0.885,79.023,39.292,104.216,63.677,-110.061,-1.026,88.186,39.006
15,1.0639,98.916,65.182,-100.0,-0.885,79.023,39.292,104.133,63.641,-109.993,-0.98,88.077,39.007
16,1.0974,98.916,64.575,-100.0,-0.885,79.023,39.292,104.398,63.785,-110.071,-1.047,87.996,39.007
17,1.1307,98.916,64.372,-100.0,-0.885,79.023,39.292,104.413,63.813,-109.755,-0.959,87.617,39.008
18,1.1643,98.916,64.305,-100.0,-0.885,79.023,39.341,104.162,63.641,-110.017,-0.977,88.177,39.006
19,1.1975,98.916,64.238,-100.0,-0.885,79.023,39.341,103.873,63.563,-109.943,-0.985,88.067,39.01
20,1.2311,98.916,64.035,-100.0,-0.885,79.023,39.341,103.784,63.534,-109.854,-0.929,88.072,39.008
21,1.2644,98.916,63.968,-100.0,-0.885,79.023,39.341,104.083,63.682,-109.659,-0.968,87.749,39.009
22,1.2977,98.916,63.968,-100.0,-0.885,79.023,39.341,103.763,63.463,-109.928,-0.954,88.197,39.009
23,1.3312,98.916,63.968,-100.0,-0.885,79.023,39.341,103.907,63.543,-109.988,-0.985,88.254,39.007
24,1.3649,98.916,63.968,-100.0,-0.885,79.023,39.341,103.907,63.506,-109.933,-0.936,88.092,39.008
25,1.3982,98.916,63.968,-100.0,-0.885,79.023,39.341,103.598,63.451,-109.765,-0.882,88.074,39.009
26,1.4316,98.916,63.968,-100.0,-0.885,79.023,39.341,103.863,63.563,-109.721,-0.943,87.781,39.01
27,1.4648,98.916,63.968,-100.0,-0.885,79.023,39.341,103.643,63.466,-109.842,-0.926,88.181,39.009
28,1.4984,98.916,63.968,-100.0,-0.885,79.023,39.341,104.327,63.747,-109.933,-1.005,87.903,39.008
29,1.5319,98.916,63.968,-100.0,-0.885,79.023,39.341,103.895,63.537,-110.039,-0.952,88.262,39.007
30,1.5731,98.916,63.968,-100.0,-0.885,79.023,39.341,103.965,63.556,-110.043,-0.919,88.08,39.008
31,1.5986,98.916,63.968,-100.0,-0.885,79.023,39.341,103.716,63.483,-109.797,-0.785,87.843,39.009
32,1.6321,98.916,63.968,-100.0,-0.885,79.023,39.341,103.863,63.531,-109.997,-0.922,88.122,39.008
33,1.6653,98.916,63.968,-100.0,-0.885,79.023,39.341,103.509,63.423,-109.72,-0.815,87.769,39.01
34,1.6985,98.916,63.968,-100.0,-0.885,79.023,39.341,103.735,63.461,-109.892,-0.865,88.028,39.009
35,1.7331,98.916,63.968,-100.0,-0.885,79.023,39.341,103.6,63.417,-109.717,-0.795,87.753,39.01
36,1.7654,98.916,63.968,-100.0,-0.885,79.023,39.341,103.492,63.418,-109.724,-0.799,87.787,39.01
37,1.7989,98.916,63.968,-100.0,-0.885,79.023,39.341,103.583,63.373,-109.836,-0.78,87.847,39.01
38,1.8323,98.916,63.968,-100.0,-0.885,79.023,39.341,103.495,63.422,-109.729,-0.784,87.747,39.01
39,1.8633,98.916,63.968,-100.0,-0.885,79.023,39.341,103.265,63.333,-109.269,-0.517,86.883,39.013
40,1.9031,98.916,63.968,-100.0,-0.885,79.023,39.341,103.189,63.383,-109.193,-0.495,86.93,39.013
41,1.9353,98.916,63.968,-100.0,-0.885,79.023,39.341,103.309,63.367,-109.51,-0.514,87.275,39.011
42,1.9677,98.916,63.968,-100.0,-0.885,79.023,39.341,102.707,63.149,-109.048,0.158,86.205,39.015
43,1.9994,98.916,63.968,-100.0,-0.885,79.023,39.341,103.196,63.288,-109.373,-0.398,86.95,39.014
44,2.0327,98.916,63.833,-100.0,-0.811,79.023,39.341,102.514,63.255,-108.367,0.153,85.527,39.018
45,2.0661,98.916,63.698,-100.0,-0.811,79.023,39.341,102.504,63.353,-107.682,0.07,84.752,39.02
46,2.0994,98.916,63.698,-100.0,-0.664,79.023,39.341,103.006,63.288,-109.106,-0.261,86.437,39.015
47,2.1328,98.916,63.698,-100.0,-0.442,79.023,39.341,102.673,63.227,-108.746,0.117,85.923,39.015
