step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6144,99.458,93.522,-99.501,0.0,75.541,39.096,106.41,64.774,-110.699,-0.674,88.184,39.036
1,0.6266,99.458,93.522,-99.501,0.0,75.541,39.096,106.319,64.764,-110.719,-0.648,88.078,39.037
2,0.6606,99.458,93.522,-99.501,0.0,75.541,39.096,106.43,64.76,-110.684,-0.669,88.153,39.037
3,0.6941,99.458,93.387,-99.501,-0.074,75.541,39.096,106.312,64.596,-110.895,-0.566,88.339,39.037
4,0.7275,99.458,91.43,-99.667,-0.295,76.051,39.096,106.384,64.728,-110.75,-0.672,88.159,39.038
5,0.7607,99.458,88.394,-99.917,-0.369,76.476,39.243,106.37,64.666,-110.752,-0.595,88.097,39.038
6,0.794,99.458,85.223,-100.0,-0.295,76.985,39.243,106.295,64.518,-111.075,-0.513,88.359,39.037
7,0.8274,99.458,81.916,-100.0,-0.295,77.58,39.243,106.249,64.457,-111.01,-0.45,88.342,39.037
8,0.8608,99.278,78.543,-100.0,-0.295,78.004,39.292,106.146,64.435,-110.912,-0.38,88.032,39.039
9,0.8944,99.007,75.371,-100.0,-0.369,78.684,39.341,106.196,64.603,-110.695,-0.477,87.899,39.039
10,0.9278,98.916,72.065,-100.0,-0.295,79.108,39.389,105.857,64.133,-111.261,-0.245,88.408,39.037
11,0.9615,98.916,69.703,-100.0,-0.295,79.278,39.389,105.883,64.174,-111.227,-0.267,88.342,39.038
12,0.9946,98.916,67.814,-100.0,-0.295,79.278,39.389,106.012,64.342,-110.989,-0.316,88.117,39.038
13,1.0282,98.916,66.599,-100.0,-0.295,79.278,39.389,104.737,63.274,-111.085,0.139,88.15,39.044
14,1.0628,98.916,65.924,-100.0,-0.295,79.278,39.389,105.25,63.602,-111.335,-0.015,88.277,39.041
15,1.0955,98.916,65.115,-100.0,-0.295,79.278,39.389,105.128,63.543,-111.237,0.049,88.118,39.042
16,1.1287,98.916,64.44,-100.0,-0.295,79.278,39.389,105.388,63.741,-111.335,-0.059,88.2,39.04
17,1.162,98.916,64.305,-100.0,-0.295,79.278,39.389,105.371,63.742,-110.931,0.048,87.704,39.041
18,1.1954,98.916,64.238,-100.0,-0.295,79.278,39.389,105.133,63.527,-111.254,0.044,88.21,39.041
19,1.2291,98.916,64.17,-100.0,-0.295,79.278,39.389,104.885,63.438,-111.126,0.086,87.932,39.045
20,1.2623,98.826,63.968,-100.0,-0.295,79.278,39.389,104.779,63.404,-111.082,0.135,87.972,39.044
21,1.2956,98.826,63.833,-100.0,-0.295,79.278,39.389,105.084,63.591,-110.913,0.066,87.759,39.043
22,1.3292,98.826,63.765,-100.0,-0.295,79.278,39.389,104.781,63.305,-111.103,0.109,88.097,39.044
23,1.3624,98.826,63.765,-100.0,-0.295,79.278,39.389,104.904,63.4,-111.231,0.074,88.219,39.043
24,1.396,98.826,63.698,-100.0,-0.295,79.278,39.389,104.928,63.385,-111.162,0.106,88.024,39.043
25,1.4294,98.826,63.698,-100.0,-0.295,79.278,39.389,104.625,63.3,-110.887,0.198,87.841,39.045
26,1.4628,98.826,63.698,-100.0,-0.295,79.278,39.389,104.887,63.448,-110.98,0.106,87.722,39.045
27,1.4963,98.826,63.698,-100.0,-0.295,79.278,39.389,104.682,63.319,-111.054,0.145,88.034,39.045
28,1.5298,98.826,63.698,-100.0,-0.295,79.278,39.389,105.31,63.674,-111.215,-0.002,88.04,39.042
29,1.5632,98.826,63.698,-100.0,-0.295,79.278,39.389,104.889,63.392,-111.242,0.109,88.18,39.043
30,1.5981,98.826,63.698,-100.0,-0.295,79.278,39.389,104.96,63.415,-111.284,0.14,88.028,39.043
31,1.6302,98.826,63.698,-100.0,-0.295,79.278,39.389,104.807,63.378,-110.991,0.275,87.636,39.044
32,1.6635,98.826,63.698,-100.0,-0.295,79.278,39.389,104.894,63.416,-111.252,0.125,88.089,39.043
33,1.6967,98.826,63.63,-100.0,-0.295,79.278,39.389,104.595,63.291,-110.907,0.274,87.527,39.046
34,1.7303,98.826,63.63,-100.0,-0.295,79.278,39.389,104.81,63.338,-111.133,0.208,87.916,39.044
35,1.7638,98.826,63.63,-100.0,-0.295,79.278,39.389,104.696,63.279,-110.891,0.3,87.474,39.047
36,1.7972,98.826,63.63,-100.0,-0.295,79.278,39.389,104.577,63.293,-110.92,0.314,87.525,39.046
37,1.8305,98.826,63.63,-100.0,-0.295,79.278,39.389,104.66,63.24,-111.058,0.317,87.635,39.046
38,1.864,98.826,63.63,-100.0,-0.295,79.278,39.389,104.582,63.297,-110.903,0.339,87.481,39.046
39,1.8975,98.826,63.63,-100.0,-0.295,79.278,39.389,104.43,63.244,-110.459,0.625,86.441,39.05
40,1.9309,98.826,63.63,-100.0,-0.295,79.278,39.389,104.357,63.294,-110.397,0.65,86.411,39.049
41,1.9642,98.826,63.63,-100.0,-0.295,79.278,39.389,104.47,63.277,-110.742,0.603,86.876,39.046
42,1.9975,98.826,63.63,-100.0,-0.147,79.278,39.389,104.109,63.035,-110.421,1.396,85.209,39.046
43,2.0309,98.826,63.63,-100.0,0.074,79.278,39.389,104.392,63.199,-110.589,0.731,86.429,39.049
44,2.0644,98.826,63.63,-100.0,0.295,79.278,39.389,103.969,63.196,-109.639,1.355,84.515,39.051
45,2.0979,98.826,63.563,-100.0,0.59,79.278,39.389,103.84,63.32,-108.659,1.338,83.533,39.057
46,2.1325,98.826,63.563,-100.0,0.664,79.278,39.389,104.243,63.214,-110.351,0.928,85.811,39.049
47,2.1647,98.826,63.563,-100.0,0.664,79.278,39.389,104.045,63.159,-110.016,1.312,85.028,39.048
48,2.1983,98.826,63.563,-100.0,0.737,79.278,39.389,103.464,63.121,-108.555,2.156,82.309,39.05
49,2.2316,98.826,63.563,-100.0,0.885,79.278,39.389,103.096,62.901,-108.312,2.802,81.166,39.047
50,2.2649,98.826,63.563,-100.0,1.032,79.278,39.389,101.084,62.687,-102.838,5.4,72.373,39.044
51,2.2986,98.826,63.563,-100.0,1.844,79.278,39.389,102.457,62.861,-106.808,3.549,78.905,39.046
52,2.3317,98.826,63.36,-100.0,2.581,79.278,39.389,102.038,62.811,-105.073,4.201,76.132,39.048
53,2.3654,98.826,63.225,-100.0,3.245,79.023,39.389,101.139,62.691,-103.439,5.273,73.011,39.045
54,2.3991,98.916,63.225,-100.0,3.835,78.344,39.389,101.358,62.771,-103.656,4.961,73.872,39.045
55,2.4324,99.187,63.225,-100.0,3.687,77.58,39.194,99.961,62.609,-100.299,6.531,68.714,39.045
56,2.4657,99.368,63.225,-100.0,4.277,76.985,39.096,98.172,62.352,-96.312,8.341,62.618,39.042
57,2.4992,99.368,63.225,-100.0,4.72,76.645,39.096,98.791,62.48,-97.326,7.727,64.435,39.047
58,2.5324,99.458,62.955,-99.834,5.31,74.947,39.096,99.596,62.717,-96.432,6.669,65.21,39.057
59,2.566,99.458,62.821,-99.251,6.858,73.163,39.096,97.705,62.373,-94.802,8.664,61.019,39.048
60,2.602,99.458,62.821,-98.003,6.932,71.465,39.048,95.243,62.293,-86.654,11.29,51.212,39.054
61,2.6327,99.549,62.753,-96.672,6.342,69.597,39.096,95.298,62.308,-86.641,11.203,51.191,39.052
62,2.6662,98.916,62.618,-95.258,7.153,67.813,39.096,92.829,61.921,-81.66,13.37,44.405,39.048
63,2.6995,97.833,62.551,-93.261,9.071,65.52,39.048,89.722,61.811,-73.094,15.77,35.049,39.049
64,2.7331,97.111,62.416,-90.516,10.472,63.057,39.048,91.569,61.97,-77.107,14.263,39.529,39.054
65,2.7664,95.485,62.281,-85.607,11.873,60.34,39.048,87.97,61.647,-68.166,16.816,29.807,39.05
66,2.7998,93.77,62.281,-81.198,13.717,57.197,39.048,90.061,61.977,-69.17,15.336,32.358,39.057
67,2.8336,92.777,62.078,-78.037,14.602,54.14,38.999,88.643,61.834,-67.276,16.461,29.363,39.052
68,2.867,91.512,62.078,-73.71,14.897,50.913,38.999,86.492,61.716,-62.455,18.199,23.486,39.048
69,2.9014,91.242,62.078,-70.799,15.265,47.686,38.999,84.947,61.51,-56.021,18.978,17.849,39.049
70,2.9338,91.151,62.078,-69.052,16.077,44.628,38.999,85.676,61.737,-56.223,18.96,17.765,39.048
71,2.9672,89.436,62.011,-66.639,17.183,41.231,38.999,82.983,61.495,-49.97,20.922,10.734,39.052
72,3.0005,88.172,62.011,-64.143,18.068,37.58,38.999,84.773,61.62,-52.704,19.7,14.493,39.052
73,3.0329,87.901,62.011,-60.732,18.289,34.268,38.999,83.894,61.584,-51.907,19.946,13.924,39.044
74,3.0672,87.178,62.011,-55.158,19.1,30.786,39.048,83.082,61.693,-46.772,20.957,7.838,39.038
75,3.101,87.088,62.011,-52.662,19.69,27.558,38.999,81.175,61.519,-40.515,22.565,1.362,39.05
76,3.1343,86.637,62.011,-51.414,19.69,24.416,38.999,81.062,61.545,-38.818,22.557,0.316,39.049
77,3.1676,85.282,62.011,-49.584,20.354,21.359,39.145,80.903,61.317,-40.945,22.372,2.116,39.048
78,3.201,84.108,62.011,-46.506,21.534,17.962,38.999,79.373,61.503,-35.553,23.203,-3.671,39.039
79,3.2347,83.476,62.011,-42.263,21.829,14.82,38.999,77.992,61.405,-29.855,24.112,-8.172,39.049
80,3.2683,83.205,61.876,-39.767,21.46,12.102,38.999,77.139,61.346,-27.689,24.483,-10.765,39.041
81,3.3016,81.941,61.876,-37.188,22.271,9.13,38.999,77.462,61.14,-30.728,23.353,-8.05,39.064
82,3.3352,80.316,61.876,-33.86,23.451,5.902,38.999,77.383,61.33,-28.733,24.79,-9.728,39.052
83,3.3685,79.774,61.741,-30.865,23.599,2.93,38.999,75.872,61.216,-24.621,25.014,-13.357,39.049
84,3.4026,80.045,61.606,-29.534,22.935,0.467,38.999,75.007,61.244,-23.087,24.851,-15.03,39.038
85,3.4355,79.594,61.606,-29.451,23.451,-1.911,38.999,72.902,61.146,-17.366,26.321,-20.801,39.057
86,3.4688,77.968,61.606,-28.12,24.41,-4.544,38.999,74.272,61.175,-19.911,25.694,-18.569,39.047
87,3.5025,76.704,61.606,-25.291,24.779,-7.091,38.999,72.647,61.163,-16.554,26.613,-21.666,39.061
88,3.536,75.801,61.606,-21.547,24.853,-9.384,38.999,73.267,61.321,-17.89,25.789,-20.072,39.045
89,3.5693,75.53,61.606,-18.968,25.147,-11.592,38.999,71.85,61.174,-14.157,26.63,-23.593,39.05
90,3.6049,75.53,61.606,-18.303,25.811,-13.631,38.999,71.278,61.721,-10.563,27.936,-26.211,39.063
91,3.6361,75.079,61.606,-18.303,25.885,-15.669,38.999,70.605,61.085,-10.911,27.835,-27.229,39.072
92,3.6694,73.815,61.606,-17.221,25.959,-17.707,38.999,70.391,61.193,-10.319,27.757,-27.411,39.068
93,3.7028,72.912,61.538,-14.809,26.475,-19.83,39.096,69.055,61.48,-5.96,29.112,-30.332,39.083
94,3.7364,72.551,61.471,-12.23,26.991,-21.614,38.999,68.42,61.058,-5.343,28.674,-32.317,39.076
95,3.7698,72.37,61.471,-10.316,27.507,-23.057,38.999,68.586,61.724,-3.697,29.048,-31.791,39.065
96,3.8039,71.287,61.336,-8.319,27.876,-24.841,38.95,66.499,61.557,-0.09,29.502,-35.024,39.076
97,3.8368,70.564,61.269,-6.24,27.95,-26.624,38.95,67.84,60.825,-5.253,28.712,-31.493,39.103
98,3.8702,70.023,61.336,-3.827,28.319,-28.153,38.95,64.77,61.847,5.385,29.728,-37.787,39.078
99,3.904,69.3,61.201,-1.664,28.687,-29.682,38.95,67.565,61.125,-3.81,28.787,-34.583,39.058
100,4.0324,68.849,61.201,-0.333,28.909,-31.04,38.95,69.04,62.063,-3.564,29.376,-31.098,39.007
101,4.0434,68.668,61.201,1.414,28.835,-35.117,38.95,68.695,62.025,-2.64,29.465,-31.752,39.007
102,4.0765,68.397,61.201,0.166,28.835,-35.626,38.95,68.304,62.013,-1.808,29.56,-31.997,39.004
103,4.1123,68.307,61.201,-0.832,29.13,-36.051,38.95,67.894,62.004,-1.015,29.662,-32.565,39.003
104,4.1458,68.307,61.269,-0.832,29.204,-36.051,38.999,67.735,61.96,-0.24,29.774,-33.163,39.004
105,4.179,68.758,61.404,-0.25,29.056,-35.796,38.95,66.601,61.925,2.326,30.106,-34.878,39.0
106,4.2121,69.029,61.471,0.166,29.13,-34.947,38.95,65.753,61.788,4.458,30.334,-36.096,38.999
107,4.2455,68.397,61.471,0.666,29.277,-34.183,38.95,64.724,61.715,6.357,30.53,-36.987,38.996
108,4.2791,67.494,61.471,2.246,29.499,-33.673,38.95,64.719,61.714,6.515,30.653,-37.355,38.998
109,4.3126,66.862,61.471,4.493,29.646,-33.248,38.95,63.932,61.88,7.184,30.796,-38.261,38.994
