step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5993,-0.295,-99.584,99.458,75.541,39.096,93.725,-1,27.817,-2.608,68.128,-38.721,39.026,61.256,27.817,-2.608,68.128,-38.721,39.026,61.256,7.209
100,4.0115,28.024,1.082,69.752,-35.032,38.95,61.606,-1,32.792,49.975,32.891,-64.191,38.923,63.572,32.792,49.975,32.891,-64.191,38.923,63.572,50.837
200,7.4204,32.227,51.248,34.718,-62.972,38.95,63.09,52,34.3,51.711,33.964,-69.619,38.975,48.09,32.524,50.464,36.722,-72.267,39.028,12.148,54.577
300,10.8369,33.26,51.248,40.587,-70.531,38.95,14.575,0,34.747,57.52,39.638,-74.648,39.096,8.672,-0.337,-93.162,105.114,0.887,39.409,7.337,57.52
400,14.2601,-0.885,-92.845,99.91,4.713,39.194,11.269,0,-3.441,-103.155,104.348,14.286,39.336,6.264,-4.356,-104.214,102.132,28.17,39.28,9.987,-102.952
500,17.6833,-4.277,-97.671,99.639,30.701,39.145,11.876,0,-5.655,-109.975,103.245,32.47,39.312,7.348,-3.189,-101.099,102.221,22.589,39.231,12.002,-99.328
600,21.1035,-3.466,-97.671,99.639,25.18,39.096,13.225,0,-5.378,-109.487,103.38,30.223,39.3,7.266,-3.287,-101.149,102.028,22.785,39.231,11.82,-99.438
700,24.5154,-3.466,-97.671,99.639,25.18,39.096,13.225,0,-5.378,-109.487,103.38,30.223,39.3,7.266,-3.287,-101.149,102.028,22.785,39.231,11.82,-99.438
