step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6089,99.458,93.522,-99.834,-0.074,75.541,39.096,105.787,65.043,-109.84,-1.174,87.036,39.028
1,0.6204,99.458,93.522,-99.834,-0.074,75.541,39.096,105.679,65.029,-109.944,-1.127,86.988,39.028
2,0.6528,99.458,93.522,-99.834,-0.074,75.541,39.096,105.808,65.038,-109.843,-1.151,87.039,39.027
3,0.6894,99.458,93.387,-99.834,-0.369,75.541,39.096,105.561,64.85,-110.274,-1.01,87.339,39.028
4,0.7225,99.458,91.296,-99.834,-0.885,76.136,39.096,105.744,65.002,-109.951,-1.151,87.077,39.029
5,0.7557,99.458,88.192,-99.917,-0.811,76.561,39.194,105.685,64.937,-110.057,-1.069,87.091,39.029
6,0.789,99.458,85.02,-100.0,-0.59,77.07,39.194,105.528,64.764,-110.498,-0.981,87.369,39.029
7,0.8224,99.458,81.714,-100.0,-0.516,77.665,39.292,105.392,64.673,-110.488,-0.902,87.417,39.028
8,0.8558,99.368,78.408,-100.0,-0.59,77.919,39.341,105.27,64.643,-110.408,-0.836,87.129,39.03
9,0.8895,99.007,75.236,-100.0,-0.59,78.599,39.292,105.421,64.856,-110.083,-0.939,86.919,39.03
10,0.9224,98.916,72.065,-100.0,-0.59,79.023,39.292,104.872,64.257,-110.855,-0.755,87.624,39.027
11,0.9561,98.916,69.771,-100.0,-0.516,79.023,39.292,104.919,64.288,-110.843,-0.766,87.563,39.028
12,0.9895,98.916,67.949,-100.0,-0.516,79.023,39.292,105.088,64.5,-110.542,-0.793,87.289,39.029
13,1.0231,98.916,66.667,-100.0,-0.516,79.023,39.292,103.699,63.51,-110.9,-0.421,87.847,39.03
14,1.0563,98.916,65.992,-100.0,-0.516,79.023,39.292,104.145,63.78,-111.044,-0.559,87.802,39.028
15,1.0894,98.916,65.25,-100.0,-0.516,79.023,39.292,104.025,63.715,-110.99,-0.498,87.709,39.029
16,1.1235,98.916,64.642,-100.0,-0.516,79.023,39.292,104.233,63.877,-110.993,-0.593,87.644,39.028
17,1.1563,98.916,64.44,-100.0,-0.516,79.023,39.292,104.329,63.932,-110.616,-0.513,87.256,39.028
18,1.1901,98.916,64.372,-100.0,-0.516,79.023,39.292,104.037,63.719,-110.965,-0.504,87.795,39.028
19,1.2236,98.916,64.305,-100.0,-0.516,79.023,39.292,103.816,63.62,-110.969,-0.486,87.627,39.032
20,1.2567,98.916,64.305,-100.0,-0.516,79.023,39.292,103.715,63.612,-110.853,-0.419,87.665,39.03
21,1.2906,98.916,64.103,-100.0,-0.516,79.023,39.292,103.95,63.764,-110.596,-0.471,87.37,39.03
22,1.3236,98.916,63.968,-100.0,-0.516,79.023,39.292,103.716,63.527,-110.893,-0.442,87.759,39.03
