step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6443,99.458,93.32,-99.584,-0.221,75.541,39.194,105.943,64.715,-110.159,-0.795,87.703,39.051
1,0.6532,99.458,93.32,-99.584,-0.221,75.541,39.194,105.842,64.695,-110.271,-0.763,87.634,39.052
2,0.6871,99.458,93.32,-99.584,-0.221,75.541,39.194,105.96,64.7,-110.184,-0.779,87.677,39.051
3,0.7245,99.458,93.185,-100.0,-0.369,76.136,39.194,105.755,64.523,-110.605,-0.673,87.973,39.051
4,0.7573,99.458,91.296,-100.0,-0.442,77.24,39.341,105.895,64.663,-110.288,-0.786,87.706,39.053
5,0.7906,99.007,88.327,-100.0,-0.442,78.769,39.438,105.848,64.599,-110.374,-0.712,87.7,39.053
6,0.824,98.826,85.088,-100.0,-0.516,79.363,39.438,105.718,64.443,-110.778,-0.633,87.973,39.052
7,0.8572,98.826,81.984,-100.0,-0.516,79.363,39.438,105.641,64.35,-110.842,-0.577,88.092,39.051
8,0.8914,98.826,78.677,-100.0,-0.516,79.363,39.438,105.506,64.324,-110.741,-0.516,87.794,39.052
9,0.9244,98.826,75.371,-100.0,-0.442,79.363,39.438,105.625,64.524,-110.424,-0.611,87.56,39.053
10,0.9579,98.826,72.132,-100.0,-0.442,79.363,39.438,105.187,63.955,-111.221,-0.472,88.34,39.049
11,0.9915,98.826,69.703,-100.0,-0.516,79.363,39.438,105.217,63.984,-111.208,-0.475,88.255,39.049
12,1.0248,98.826,67.746,-100.0,-0.516,79.363,39.438,105.38,64.202,-110.897,-0.502,87.962,39.051
13,1.0583,98.826,66.397,-100.0,-0.516,79.363,39.438,103.993,63.164,-111.224,-0.181,88.553,39.05
14,1.0917,98.826,65.789,-100.0,-0.442,79.363,39.438,104.469,63.445,-111.377,-0.3,88.484,39.049
15,1.1251,98.826,64.98,-100.0,-0.442,79.363,39.438,104.339,63.375,-111.313,-0.244,88.382,39.049
