step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6031,99.458,93.455,-99.667,-0.221,75.541,39.048,105.839,64.939,-109.313,-1.226,87.37,39.023
1,0.612,99.458,93.455,-99.667,-0.221,75.541,39.048,105.754,64.919,-109.379,-1.202,87.286,39.023
2,0.6458,99.458,93.455,-99.667,-0.221,75.541,39.048,105.868,64.922,-109.317,-1.22,87.369,39.023
3,0.682,99.458,93.387,-99.75,-0.516,76.136,39.048,105.627,64.718,-109.689,-1.126,87.601,39.023
4,0.7165,99.458,93.387,-100.0,-0.885,77.24,39.243,105.792,64.884,-109.406,-1.225,87.38,39.024
5,0.7498,99.007,92.915,-100.0,-0.959,78.769,39.341,105.747,64.823,-109.478,-1.154,87.352,39.025
6,0.7838,98.826,91.903,-100.0,-0.811,79.278,39.389,105.585,64.628,-109.876,-1.077,87.601,39.024
7,0.8171,98.826,90.621,-100.0,-0.737,79.278,39.389,105.498,64.537,-109.93,-1.038,87.664,39.023
8,0.8504,98.826,89.204,-100.0,-0.737,79.278,39.389,105.367,64.509,-109.849,-0.977,87.388,39.024
9,0.8839,98.826,87.382,-100.0,-0.737,79.278,39.389,105.499,64.712,-109.522,-1.047,87.179,39.025
10,0.9173,98.826,85.29,-100.0,-0.737,79.278,39.438,105.037,64.193,-110.219,-0.95,87.79,39.022
11,0.9505,98.826,82.861,-100.0,-0.737,79.278,39.438,105.057,64.189,-110.24,-0.941,87.741,39.023
12,0.984,98.826,80.297,-100.0,-0.737,79.278,39.438,105.269,64.412,-109.974,-0.968,87.487,39.024
13,1.0157,98.826,77.665,-100.0,-0.737,79.278,39.438,103.8,63.42,-110.265,-0.63,87.886,39.024
14,1.0532,98.826,75.304,-100.0,-0.737,79.278,39.438,104.255,63.694,-110.367,-0.765,87.891,39.023
15,1.0842,98.826,73.077,-100.0,-0.737,79.278,39.438,104.169,63.647,-110.313,-0.714,87.778,39.023
16,1.1176,98.826,70.985,-100.0,-0.737,79.278,39.438,104.373,63.793,-110.35,-0.789,87.773,39.022
17,1.151,98.826,69.163,-100.0,-0.737,79.278,39.438,104.445,63.825,-110.012,-0.713,87.428,39.023
18,1.1846,98.826,67.611,-100.0,-0.737,79.278,39.438,104.21,63.651,-110.322,-0.723,87.865,39.023
