step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6178,99.458,93.252,-99.75,0.0,75.796,38.95,105.336,65.278,-109.308,-1.201,88.611,39.0
1,0.6267,99.458,93.252,-99.75,0.0,75.796,38.95,105.24,65.269,-109.375,-1.174,88.539,39.001
2,0.6602,99.458,93.252,-99.75,0.0,75.796,38.95,105.347,65.27,-109.309,-1.184,88.588,38.999
3,0.6965,99.458,93.252,-99.75,-0.369,75.796,38.95,105.139,65.113,-109.634,-1.076,88.908,39.0
4,0.731,99.458,93.185,-99.834,-0.959,76.306,38.95,105.297,65.24,-109.403,-1.182,88.656,39.001
5,0.7643,99.458,92.713,-100.0,-0.959,76.561,39.096,105.25,65.189,-109.442,-1.111,88.681,39.002
6,0.7978,99.458,91.633,-100.0,-0.811,77.155,39.096,105.06,65.015,-109.811,-1.031,88.984,39.001
7,0.8311,99.458,90.351,-100.0,-0.737,77.665,39.145,105.001,64.961,-109.8,-0.975,89.037,39.0
8,0.8637,99.278,88.934,-100.0,-0.737,78.089,39.243,104.887,64.925,-109.758,-0.911,88.77,39.002
9,0.8983,98.916,87.112,-100.0,-0.737,78.769,39.292,105.0,65.116,-109.465,-0.995,88.527,39.003
10,0.9314,98.916,85.02,-100.0,-0.737,79.193,39.292,104.48,64.556,-110.304,-0.821,89.279,39.0
11,0.9653,98.916,82.726,-100.0,-0.737,79.363,39.341,104.55,64.595,-110.282,-0.833,89.211,39.001
12,0.9987,98.826,80.162,-100.0,-0.737,79.363,39.341,104.696,64.77,-109.96,-0.866,88.961,39.002
13,1.0316,98.826,77.598,-100.0,-0.737,79.363,39.341,103.274,63.746,-110.395,-0.471,89.464,39.005
14,1.0654,98.826,75.304,-100.0,-0.737,79.363,39.341,103.764,64.061,-110.486,-0.606,89.386,39.003
15,1.0986,98.826,73.077,-100.0,-0.664,79.363,39.341,103.656,64.011,-110.447,-0.562,89.318,39.003
16,1.1323,98.826,71.12,-100.0,-0.664,79.363,39.341,103.958,64.201,-110.448,-0.644,89.228,39.003
17,1.1662,98.826,69.433,-100.0,-0.664,79.363,39.341,103.921,64.216,-110.081,-0.562,88.846,39.003
18,1.1991,98.826,67.814,-100.0,-0.664,79.363,39.341,103.629,63.991,-110.419,-0.544,89.394,39.003
19,1.2326,98.826,66.532,-100.0,-0.664,79.363,39.341,103.427,63.895,-110.364,-0.527,89.239,39.006
20,1.2665,98.826,65.655,-100.0,-0.664,79.363,39.341,103.311,63.867,-110.349,-0.471,89.275,39.006
21,1.2993,98.826,64.98,-100.0,-0.664,79.363,39.341,103.603,64.061,-110.086,-0.539,88.973,39.005
22,1.3327,98.826,64.71,-100.0,-0.664,79.363,39.341,103.309,63.779,-110.383,-0.494,89.411,39.006
23,1.3662,98.826,64.575,-100.0,-0.664,79.363,39.341,103.45,63.866,-110.471,-0.528,89.457,39.005
24,1.3994,98.826,64.372,-100.0,-0.664,79.363,39.341,103.432,63.849,-110.387,-0.488,89.321,39.005
25,1.4331,98.826,64.238,-100.0,-0.664,79.363,39.341,103.16,63.772,-110.226,-0.418,89.227,39.007
26,1.4667,98.826,64.238,-100.0,-0.664,79.363,39.341,103.408,63.892,-110.234,-0.493,89.027,39.008
27,1.4998,98.826,64.17,-100.0,-0.664,79.363,39.341,103.2,63.788,-110.323,-0.458,89.356,39.006
