step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5786,0.0,-99.501,99.458,75.541,38.999,93.252,-1,24.986,-17.048,75.786,-21.645,39.068,61.243,24.986,-17.048,75.786,-21.645,39.068,61.243,-10.439
100,3.9984,24.336,-17.887,78.6,-19.321,39.048,61.673,-1,32.018,33.149,51.222,-54.15,38.952,63.465,32.018,33.149,51.222,-54.15,38.952,63.465,33.368
200,7.4143,31.637,33.111,52.957,-52.611,39.048,62.686,63,32.503,37.466,52.925,-63.543,38.919,45.777,32.156,39.678,53.512,-65.536,38.929,21.15,40.352
300,10.8377,32.522,40.266,54.673,-63.992,38.999,21.795,0,32.389,50.9,48.585,-67.66,39.049,11.672,2.396,-88.55,106.311,-7.211,39.08,7.638,50.9
400,14.2601,1.991,-88.852,99.91,0.127,39.048,11.269,0,-1.347,-97.857,103.902,7.611,39.039,5.812,-5.2,-105.146,101.945,27.665,39.0,8.758,-97.857
500,17.6737,-4.572,-97.754,99.639,29.936,39.048,11.269,0,-5.142,-108.851,103.002,30.193,39.02,6.915,-4.318,-102.058,102.415,22.614,38.969,10.616,-100.874
600,21.0935,-4.646,-97.754,99.639,25.435,39.048,11.741,0,-5.111,-108.325,103.109,28.423,39.026,6.839,-4.464,-102.38,102.348,23.096,38.973,10.422,-101.22
700,24.5136,-4.794,-97.754,99.639,25.86,39.048,11.336,0,-5.141,-108.282,103.108,28.399,39.025,6.829,-4.491,-102.477,102.366,23.223,38.972,10.381,-101.323
