step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.604,-0.074,-99.584,99.458,75.541,39.048,93.455,-1,26.991,-2.34,73.618,-44.072,39.029,61.277,26.991,-2.34,73.618,-44.072,39.029,61.277,7.353
100,4.0103,27.139,1.414,75.169,-41.231,39.048,61.404,-1,31.903,46.792,38.981,-64.428,38.951,63.52,31.903,46.792,38.981,-64.428,38.951,63.52,47.785
200,7.4217,31.268,48.087,40.948,-63.397,39.048,63.09,59,33.191,48.342,40.664,-69.949,38.987,49.355,32.225,49.582,41.518,-72.355,39.042,14.781,51.677
300,10.8411,32.965,50.998,43.386,-71.04,39.048,16.532,0,34.595,57.948,41.72,-75.273,39.106,9.796,1.022,-91.34,105.177,-2.303,39.477,7.43,57.948
400,14.2579,0.664,-91.514,99.91,2.251,39.194,10.931,0,-2.847,-101.989,104.278,12.083,39.365,5.868,-4.754,-105.648,101.938,31.027,39.332,9.125,-101.989
500,17.6821,-4.499,-97.671,99.639,33.503,39.292,11.336,0,-6.139,-110.722,102.773,35.269,39.404,7.154,-3.415,-102.327,102.254,24.87,39.293,11.593,-100.531
600,21.1156,-3.687,-97.754,99.639,26.964,39.292,13.09,0,-5.852,-110.324,102.949,33.02,39.41,7.086,-3.459,-102.3,102.054,25.077,39.303,11.471,-100.541
700,24.5322,-3.835,-98.003,99.639,27.219,39.292,12.955,0,-5.906,-110.363,102.945,33.134,39.41,7.092,-3.47,-102.31,102.064,25.083,39.303,11.472,-100.554
