step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5837,99.458,93.59,-99.75,-0.074,75.541,39.096,106.304,64.682,-110.509,-0.743,87.723,39.038
1,0.5932,99.458,93.59,-99.75,-0.074,75.541,39.096,106.197,64.667,-110.567,-0.724,87.666,39.039
2,0.6263,99.458,93.59,-99.75,-0.074,75.541,39.096,106.317,64.664,-110.514,-0.731,87.701,39.038
3,0.6643,99.458,93.59,-99.75,-0.221,75.541,39.096,106.143,64.484,-110.841,-0.638,87.945,39.038
4,0.6975,99.458,93.522,-99.75,-0.369,76.051,39.096,106.27,64.632,-110.61,-0.739,87.734,39.04
5,0.7307,99.458,93.185,-99.834,-0.369,76.476,39.243,106.237,64.571,-110.664,-0.664,87.697,39.04
6,0.7643,99.458,92.105,-100.0,-0.295,76.985,39.243,106.1,64.408,-111.046,-0.586,87.974,39.039
7,0.7974,99.458,90.756,-100.0,-0.369,77.58,39.243,106.02,64.322,-111.04,-0.502,87.974,39.039
8,0.8309,99.278,89.339,-100.0,-0.442,78.004,39.292,105.927,64.316,-110.923,-0.438,87.653,39.04
9,0.8654,99.007,87.449,-100.0,-0.516,78.684,39.341,106.016,64.495,-110.662,-0.553,87.536,39.041
10,0.8981,98.916,85.358,-100.0,-0.442,79.108,39.389,105.628,63.996,-111.364,-0.329,88.025,39.038
11,0.9314,98.916,82.996,-100.0,-0.369,79.193,39.389,105.632,64.018,-111.337,-0.332,87.981,39.039
12,0.965,98.916,80.432,-100.0,-0.369,79.193,39.389,105.765,64.201,-111.064,-0.381,87.747,39.04
13,0.9981,98.916,77.8,-100.0,-0.369,79.278,39.389,104.43,63.127,-111.276,0.025,87.947,39.042
14,1.0318,98.916,75.371,-100.0,-0.369,79.278,39.389,104.95,63.442,-111.517,-0.128,88.05,39.039
15,1.0649,98.916,73.144,-100.0,-0.369,79.278,39.389,104.816,63.37,-111.409,-0.059,87.885,39.039
16,1.0988,98.916,71.053,-100.0,-0.369,79.278,39.389,105.12,63.584,-111.493,-0.174,87.958,39.039
17,1.1326,98.916,69.231,-100.0,-0.369,79.278,39.389,105.048,63.56,-111.129,-0.045,87.5,39.04
18,1.1653,98.916,67.611,-100.0,-0.369,79.278,39.389,104.844,63.368,-111.449,-0.064,87.968,39.039
19,1.1988,98.916,66.262,-100.0,-0.369,79.278,39.389,104.594,63.272,-111.351,-0.041,87.775,39.042
20,1.2323,98.916,65.182,-100.0,-0.369,79.278,39.389,104.468,63.25,-111.247,0.015,87.757,39.041
21,1.2657,98.916,64.507,-100.0,-0.369,79.278,39.389,104.779,63.42,-111.064,-0.036,87.518,39.041
22,1.2996,98.916,64.17,-100.0,-0.369,79.278,39.389,104.461,63.149,-111.274,-0.007,87.864,39.041
23,1.3326,98.916,63.968,-100.0,-0.369,79.278,39.389,104.608,63.251,-111.4,-0.05,87.977,39.041
24,1.366,98.916,63.833,-100.0,-0.369,79.278,39.389,104.623,63.228,-111.35,-0.013,87.819,39.041
25,1.3995,98.916,63.63,-100.0,-0.369,79.278,39.389,104.32,63.15,-111.074,0.087,87.65,39.042
26,1.4328,98.916,63.563,-100.0,-0.369,79.278,39.389,104.57,63.28,-111.146,-0.012,87.476,39.043
27,1.4666,98.916,63.563,-100.0,-0.369,79.278,39.389,104.367,63.172,-111.212,0.025,87.824,39.042
28,1.4998,98.916,63.563,-100.0,-0.369,79.278,39.389,104.999,63.498,-111.378,-0.099,87.796,39.04
29,1.5333,98.916,63.563,-100.0,-0.369,79.278,39.389,104.588,63.231,-111.415,-0.01,87.951,39.041
30,1.5763,98.916,63.563,-100.0,-0.369,79.278,39.389,104.68,63.262,-111.471,0.02,87.822,39.04
31,1.6002,98.916,63.563,-100.0,-0.369,79.278,39.389,104.481,63.215,-111.155,0.186,87.429,39.041
32,1.6336,98.916,63.563,-100.0,-0.369,79.278,39.389,104.598,63.255,-111.408,0.009,87.876,39.04
33,1.6672,98.916,63.563,-100.0,-0.369,79.278,39.389,104.292,63.138,-111.069,0.166,87.328,39.043
34,1.7006,98.916,63.563,-100.0,-0.369,79.278,39.389,104.495,63.188,-111.279,0.092,87.704,39.041
35,1.734,98.916,63.563,-100.0,-0.369,79.278,39.389,104.364,63.131,-111.071,0.187,87.307,39.043
36,1.7676,98.916,63.563,-100.0,-0.369,79.278,39.389,104.266,63.152,-111.07,0.195,87.344,39.042
37,1.8007,98.916,63.563,-100.0,-0.369,79.278,39.389,104.356,63.095,-111.2,0.198,87.452,39.043
38,1.8341,98.916,63.563,-100.0,-0.369,79.278,39.389,104.278,63.151,-111.072,0.214,87.321,39.042
39,1.8673,98.916,63.563,-100.0,-0.369,79.278,39.389,104.097,63.097,-110.578,0.522,86.252,39.045
40,1.9016,98.916,63.563,-100.0,-0.369,79.278,39.389,104.065,63.154,-110.562,0.519,86.329,39.044
41,1.9348,98.916,63.563,-100.0,-0.369,79.278,39.389,104.188,63.141,-110.892,0.476,86.766,39.043
42,1.968,98.916,63.563,-100.0,-0.295,79.278,39.389,103.889,62.933,-110.496,1.327,85.049,39.042
43,2.0013,98.916,63.563,-100.0,0.0,79.278,39.389,104.117,63.068,-110.759,0.602,86.379,39.045
44,2.0349,98.916,63.563,-100.0,0.147,79.278,39.389,103.765,63.072,-109.887,1.212,84.62,39.046
45,2.0682,98.916,63.563,-100.0,0.516,79.278,39.389,103.559,63.18,-108.985,1.224,83.697,39.052
46,2.1017,98.916,63.563,-100.0,0.59,79.278,39.389,104.006,63.091,-110.539,0.762,85.823,39.045
47,2.1356,98.916,63.563,-100.0,0.59,79.278,39.389,103.824,63.045,-110.2,1.195,85.029,39.044
