step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.5956,-0.442,-99.75,99.458,75.541,39.096,93.522,-1,28.752,-1.805,70.113,-40.825,39.039,61.206,28.752,-1.805,70.113,-40.825,39.039,61.206,8.226
100,4.0057,28.909,1.498,71.016,-37.749,39.048,61.606,-1,33.729,47.445,36.402,-63.201,38.941,63.587,33.729,47.445,36.402,-63.201,38.941,63.587,48.275
200,7.418,33.26,48.918,37.607,-61.953,39.048,63.09,57,35.395,49.129,37.755,-68.578,38.978,49.128,33.898,49.906,39.083,-71.163,39.02,13.969,52.404
300,10.8409,34.882,51.414,40.135,-69.766,39.048,15.924,0,36.435,57.79,39.319,-72.136,39.109,9.602,1.197,-90.5,105.63,-3.009,39.394,7.398,57.79
400,14.2533,0.811,-91.431,99.91,1.911,39.145,10.999,0,-2.784,-103.016,104.26,14.147,39.302,5.964,-5.043,-105.145,102.328,30.539,39.263,9.291,-103.016
500,17.6593,-4.425,-97.754,99.639,32.909,39.145,10.999,0,-5.905,-110.799,103.045,35.663,39.29,7.182,-3.703,-101.924,102.538,24.573,39.211,11.578,-100.172
600,21.0866,-3.909,-97.754,99.639,26.539,39.096,12.686,0,-5.723,-110.385,103.191,33.382,39.279,7.125,-3.825,-101.935,102.343,24.748,39.214,11.41,-100.212
700,24.5008,-4.056,-98.087,99.639,26.709,39.096,12.348,0,-5.774,-110.395,103.2,33.362,39.279,7.114,-3.867,-102.042,102.368,24.886,39.213,11.366,-100.344
