step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.636,99.458,93.387,-99.501,-0.074,75.541,38.852,106.005,64.652,-109.492,-1.045,87.563,39.0
1,0.6469,99.458,93.387,-99.501,-0.074,75.541,38.852,105.905,64.634,-109.57,-1.02,87.488,39.001
2,0.6793,99.458,93.387,-99.501,-0.074,75.541,38.852,105.996,64.625,-109.507,-1.027,87.531,39.0
3,0.7146,99.458,93.387,-99.667,-0.074,76.136,38.852,105.787,64.468,-109.871,-0.927,87.747,39.0
4,0.7497,99.458,93.32,-100.0,-0.369,77.24,39.048,105.955,64.603,-109.58,-1.035,87.554,39.002
5,0.7828,99.007,92.982,-100.0,-0.59,78.769,39.145,105.916,64.555,-109.651,-0.965,87.499,39.002
6,0.8163,98.826,91.97,-100.0,-0.737,79.363,39.243,105.78,64.394,-110.067,-0.894,87.732,39.002
7,0.8497,98.826,90.688,-100.0,-0.737,79.363,39.243,105.631,64.28,-110.123,-0.809,87.785,39.001
8,0.8831,98.826,89.204,-100.0,-0.664,79.363,39.243,105.557,64.29,-110.027,-0.758,87.48,39.002
9,0.9167,98.826,87.382,-100.0,-0.59,79.363,39.243,105.689,64.481,-109.691,-0.846,87.312,39.002
10,0.95,98.826,85.29,-100.0,-0.516,79.363,39.243,105.312,63.975,-110.449,-0.691,87.787,39.001
11,0.9844,98.826,82.861,-100.0,-0.59,79.363,39.243,105.323,63.981,-110.469,-0.702,87.753,39.001
12,1.017,98.826,80.297,-100.0,-0.59,79.363,39.243,105.469,64.182,-110.175,-0.742,87.588,39.002
13,1.0506,98.826,77.665,-100.0,-0.516,79.363,39.243,104.396,63.271,-110.578,-0.383,87.654,39.004
14,1.0838,98.826,75.236,-100.0,-0.516,79.363,39.243,104.766,63.517,-110.706,-0.507,87.743,39.002
15,1.1175,98.826,73.009,-100.0,-0.516,79.363,39.243,104.686,63.472,-110.657,-0.45,87.626,39.003
16,1.151,98.826,70.918,-100.0,-0.516,79.363,39.243,104.841,63.604,-110.653,-0.533,87.643,39.002
17,1.1843,98.826,69.096,-100.0,-0.516,79.363,39.243,104.914,63.641,-110.281,-0.447,87.26,39.002
18,1.2186,98.826,67.544,-100.0,-0.516,79.363,39.243,104.737,63.493,-110.628,-0.46,87.694,39.002
19,1.2511,98.826,66.194,-100.0,-0.516,79.363,39.243,104.505,63.387,-110.643,-0.438,87.466,39.006
20,1.2848,98.826,65.25,-100.0,-0.516,79.363,39.243,104.4,63.364,-110.536,-0.379,87.517,39.004
21,1.3186,98.826,64.575,-100.0,-0.516,79.363,39.243,104.676,63.534,-110.27,-0.434,87.262,39.004
22,1.3525,98.826,64.238,-100.0,-0.516,79.363,39.243,104.42,63.297,-110.587,-0.406,87.607,39.005
23,1.3851,98.826,64.103,-100.0,-0.516,79.363,39.243,104.505,63.374,-110.659,-0.444,87.725,39.004
24,1.4189,98.826,63.9,-100.0,-0.516,79.363,39.243,104.546,63.352,-110.593,-0.397,87.518,39.003
25,1.4529,98.826,63.833,-100.0,-0.516,79.363,39.243,104.315,63.293,-110.394,-0.333,87.42,39.005
26,1.4854,98.826,63.698,-100.0,-0.516,79.363,39.243,104.489,63.408,-110.422,-0.403,87.222,39.006
27,1.5192,98.826,63.698,-100.0,-0.516,79.363,39.243,104.33,63.304,-110.522,-0.372,87.567,39.005
28,1.5525,98.826,63.698,-100.0,-0.516,79.363,39.243,104.812,63.573,-110.526,-0.464,87.47,39.003
29,1.5856,98.826,63.698,-100.0,-0.516,79.363,39.243,104.511,63.37,-110.694,-0.411,87.677,39.004
30,1.626,98.826,63.698,-100.0,-0.516,79.363,39.243,104.554,63.368,-110.702,-0.362,87.497,39.004
31,1.6541,98.826,63.63,-100.0,-0.516,79.363,39.243,104.442,63.335,-110.452,-0.23,87.149,39.005
32,1.6875,98.826,63.63,-100.0,-0.516,79.363,39.243,104.467,63.364,-110.671,-0.373,87.533,39.004
33,1.7214,98.826,63.563,-100.0,-0.516,79.363,39.243,104.246,63.27,-110.411,-0.24,87.058,39.006
34,1.754,98.826,63.563,-100.0,-0.516,79.363,39.243,104.423,63.304,-110.555,-0.297,87.365,39.004
35,1.7877,98.826,63.563,-100.0,-0.516,79.363,39.243,104.351,63.267,-110.373,-0.223,87.051,39.006
36,1.8212,98.826,63.563,-100.0,-0.516,79.363,39.243,104.238,63.268,-110.395,-0.205,87.063,39.006
37,1.8545,98.826,63.563,-100.0,-0.516,79.363,39.243,104.319,63.225,-110.516,-0.2,87.122,39.006
38,1.8883,98.826,63.563,-100.0,-0.516,79.363,39.243,104.253,63.266,-110.406,-0.196,87.038,39.006
39,1.9213,98.826,63.563,-100.0,-0.516,79.363,39.243,104.146,63.214,-109.938,0.104,85.978,39.008
40,1.9548,98.826,63.563,-100.0,-0.516,79.363,39.243,104.095,63.263,-109.87,0.122,86.004,39.007
41,1.9862,98.826,63.563,-100.0,-0.516,79.363,39.243,104.202,63.24,-110.214,0.076,86.407,39.006
42,2.02,98.826,63.563,-100.0,-0.516,79.363,39.243,103.943,63.027,-109.54,0.972,84.405,39.01
43,2.0532,98.826,63.563,-100.0,-0.516,79.363,39.243,104.139,63.166,-110.023,0.263,85.85,39.008
44,2.0866,98.826,63.563,-100.0,-0.516,79.363,39.243,103.861,63.144,-109.002,0.862,83.996,39.012
45,2.1202,98.826,63.563,-100.0,-0.442,79.363,39.243,103.703,63.245,-108.275,0.828,83.282,39.014
46,2.1535,98.826,63.563,-100.0,-0.147,79.363,39.243,104.04,63.178,-109.796,0.382,85.348,39.008
47,2.1871,98.826,63.563,-100.0,0.295,79.363,39.243,103.915,63.11,-109.316,0.88,84.291,39.01
48,2.2206,98.826,63.563,-100.0,0.369,79.363,39.243,103.545,63.078,-107.882,1.614,81.999,39.014
49,2.2542,98.826,63.563,-100.0,0.147,79.363,39.243,103.209,62.863,-107.129,2.371,80.385,39.013
50,2.2872,98.826,63.563,-100.0,0.074,79.363,39.243,102.112,62.632,-102.817,4.328,73.584,39.013
51,2.3208,98.826,63.563,-100.0,0.516,78.599,39.243,102.895,62.871,-106.151,2.722,79.208,39.014
52,2.3542,99.097,63.293,-100.0,1.254,77.749,39.194,102.433,62.743,-104.118,3.648,75.835,39.015
53,2.3875,99.368,63.225,-100.0,2.065,76.9,38.999,101.95,62.594,-102.703,4.497,73.202,39.013
54,2.4211,99.368,63.158,-100.0,2.95,76.476,38.95,101.924,62.645,-102.6,4.447,73.428,39.014
55,2.4547,99.368,62.955,-100.0,3.319,76.051,38.95,101.116,62.49,-99.952,5.563,69.59,39.016
56,2.4882,99.368,62.955,-100.0,3.466,75.202,38.95,99.634,62.19,-96.321,7.35,63.653,39.017
57,2.5215,99.368,62.888,-100.0,3.687,74.437,38.95,100.462,62.369,-98.222,6.293,66.955,39.019
58,2.555,99.368,62.753,-99.834,4.13,72.484,38.95,101.23,62.796,-98.502,5.078,69.017,39.025
59,2.5883,99.458,62.618,-99.334,4.794,69.427,38.95,99.473,62.231,-95.599,7.32,63.477,39.022
60,2.63,99.549,62.618,-98.752,5.383,67.049,38.95,97.824,62.212,-89.499,9.398,55.95,39.03
61,2.6559,99.549,62.618,-98.419,5.752,65.86,38.95,97.714,62.232,-88.815,9.497,55.196,39.031
62,2.6892,99.549,62.551,-97.587,6.047,64.926,38.95,95.856,61.955,-84.557,11.563,49.188,39.032
63,2.7223,99.639,62.551,-94.426,6.711,63.227,38.95,93.938,61.915,-77.769,13.553,41.504,39.038
64,2.7555,99.278,62.551,-90.266,7.743,60.17,38.901,95.294,62.087,-81.431,12.032,46.188,39.039
65,2.7897,98.104,62.416,-87.521,8.85,56.433,38.901,92.616,61.837,-73.272,14.488,36.846,39.044
