step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6287,99.458,93.725,-99.501,-0.074,75.541,39.096,106.363,64.845,-110.287,-0.534,87.798,39.025
1,0.64,99.458,93.725,-99.501,-0.074,75.541,39.096,106.269,64.843,-110.339,-0.507,87.73,39.026
2,0.6758,99.458,93.725,-99.501,-0.074,75.541,39.096,106.364,64.841,-110.268,-0.527,87.764,39.025
3,0.7097,99.458,93.522,-99.584,-0.074,75.541,39.096,106.269,64.672,-110.545,-0.407,87.945,39.025
4,0.7419,99.458,91.565,-99.834,-0.074,76.136,39.096,106.341,64.804,-110.363,-0.528,87.797,39.026
5,0.7751,99.458,88.462,-100.0,-0.074,76.561,39.145,106.339,64.734,-110.371,-0.433,87.745,39.027
6,0.8086,99.458,85.223,-100.0,-0.147,76.985,39.194,106.228,64.556,-110.76,-0.346,87.986,39.026
7,0.842,99.458,81.984,-100.0,-0.147,77.665,39.341,106.175,64.526,-110.665,-0.287,87.965,39.025
8,0.8751,99.368,78.61,-100.0,-0.147,78.004,39.341,106.099,64.495,-110.617,-0.216,87.671,39.027
9,0.9086,99.007,75.371,-100.0,-0.221,78.684,39.341,106.148,64.667,-110.373,-0.315,87.555,39.027
10,0.943,98.916,72.2,-100.0,-0.221,79.023,39.341,105.758,64.147,-110.955,-0.052,87.998,39.027
11,0.9755,98.916,69.838,-100.0,-0.147,79.108,39.341,105.792,64.207,-110.957,-0.084,87.975,39.027
12,1.0102,98.916,67.881,-100.0,-0.074,79.108,39.341,105.909,64.374,-110.702,-0.123,87.729,39.027
13,1.0422,98.916,66.599,-100.0,-0.074,79.108,39.341,104.617,63.236,-110.79,0.442,87.53,39.034
14,1.0771,98.916,65.924,-100.0,-0.074,79.108,39.341,105.153,63.588,-111.037,0.24,87.791,39.031
15,1.1102,98.916,65.182,-100.0,-0.074,79.108,39.341,104.987,63.501,-110.933,0.332,87.596,39.032
16,1.1437,98.916,64.507,-100.0,-0.074,79.108,39.341,105.317,63.753,-111.016,0.175,87.767,39.03
17,1.177,98.916,64.305,-100.0,-0.074,79.108,39.341,105.205,63.691,-110.597,0.33,87.248,39.031
18,1.2109,98.916,64.17,-100.0,-0.074,79.108,39.341,104.989,63.484,-110.919,0.331,87.649,39.032
19,1.2437,98.916,64.17,-100.0,-0.074,79.108,39.341,104.795,63.378,-110.85,0.363,87.393,39.035
20,1.2784,98.916,63.9,-100.0,-0.074,79.108,39.341,104.664,63.373,-110.782,0.422,87.406,39.034
21,1.3107,98.916,63.765,-100.0,-0.074,79.108,39.341,104.939,63.541,-110.569,0.341,87.247,39.033
22,1.3445,98.916,63.765,-100.0,-0.074,79.108,39.341,104.645,63.261,-110.829,0.403,87.486,39.034
23,1.3778,98.916,63.765,-100.0,-0.074,79.108,39.341,104.774,63.359,-110.931,0.364,87.627,39.033
24,1.4106,98.916,63.765,-100.0,-0.074,79.108,39.341,104.799,63.345,-110.866,0.385,87.485,39.033
25,1.4449,98.916,63.698,-100.0,-0.074,79.108,39.341,104.492,63.27,-110.582,0.501,87.245,39.035
26,1.4779,98.916,63.563,-100.0,-0.074,79.108,39.341,104.754,63.392,-110.709,0.392,87.178,39.036
27,1.5112,98.916,63.563,-100.0,-0.074,79.108,39.341,104.559,63.285,-110.762,0.437,87.422,39.035
28,1.5447,98.916,63.563,-100.0,-0.074,79.108,39.341,105.219,63.673,-110.888,0.249,87.574,39.032
29,1.5781,98.916,63.563,-100.0,-0.074,79.108,39.341,104.767,63.346,-110.924,0.4,87.584,39.033
30,1.6132,98.916,63.563,-100.0,-0.074,79.108,39.341,104.837,63.371,-110.995,0.424,87.479,39.033
31,1.6466,98.916,63.563,-100.0,-0.074,79.108,39.341,104.685,63.361,-110.715,0.571,87.013,39.035
32,1.6802,98.916,63.563,-100.0,-0.074,79.108,39.341,104.804,63.386,-110.951,0.396,87.53,39.033
33,1.7119,98.916,63.563,-100.0,-0.074,79.108,39.341,104.485,63.259,-110.634,0.573,86.917,39.037
34,1.7452,98.916,63.563,-100.0,-0.074,79.108,39.341,104.698,63.305,-110.854,0.484,87.316,39.034
35,1.7789,98.916,63.563,-100.0,-0.074,79.108,39.341,104.547,63.265,-110.626,0.595,86.865,39.037
36,1.8121,98.916,63.563,-100.0,-0.074,79.108,39.341,104.452,63.273,-110.632,0.598,86.903,39.036
37,1.8452,98.916,63.563,-100.0,-0.074,79.108,39.341,104.541,63.213,-110.785,0.604,86.987,39.036
38,1.8791,98.916,63.563,-100.0,-0.074,79.108,39.341,104.46,63.284,-110.624,0.614,86.893,39.036
39,1.9121,98.916,63.563,-100.0,-0.074,79.108,39.341,104.317,63.256,-110.129,0.916,85.75,39.04
40,1.9465,98.916,63.563,-100.0,-0.074,79.108,39.341,104.291,63.299,-110.081,0.92,85.739,39.039
