step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.6184,-0.074,-99.584,99.458,75.541,39.096,93.387,-1,27.926,-2.9,74.213,-42.733,39.034,61.241,27.926,-2.9,74.213,-42.733,39.034,61.241,6.471
100,4.0258,27.876,0.832,75.892,-39.363,38.95,61.404,-1,32.623,44.659,41.555,-63.625,38.949,63.624,32.623,44.659,41.555,-63.625,38.949,63.624,45.601
200,7.457,32.227,45.424,43.747,-62.293,38.95,63.09,58,33.969,46.803,42.723,-69.107,38.995,49.573,32.955,48.847,42.947,-71.887,39.053,14.493,50.636
300,10.8907,33.628,50.25,44.56,-70.531,38.95,16.329,0,35.186,55.994,43.911,-73.516,39.114,9.815,0.469,-91.463,105.162,0.02,39.52,7.262,55.994
400,14.3085,0.074,-91.681,99.91,2.59,39.341,10.931,0,-3.056,-102.144,104.062,14.152,39.454,5.978,-4.823,-104.726,101.874,31.851,39.379,9.515,-102.144
500,17.7312,-4.794,-97.754,99.639,34.352,39.292,11.673,0,-6.243,-110.149,102.499,36.618,39.434,7.191,-3.391,-101.025,102.095,25.287,39.316,12.072,-99.366
600,21.1605,-3.614,-97.754,99.639,28.068,39.292,13.428,0,-5.831,-109.761,102.674,34.419,39.44,7.104,-3.42,-101.025,101.889,25.496,39.325,11.954,-99.392
700,24.5676,-3.687,-97.754,99.639,27.983,39.292,13.36,0,-5.854,-109.748,102.682,34.348,39.44,7.102,-3.439,-101.061,101.894,25.552,39.325,11.931,-99.437
