step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.5833,99.458,93.522,-99.667,-0.074,75.541,38.95,105.643,65.093,-109.56,-1.259,87.983,38.988
1,0.5941,99.458,93.522,-99.667,-0.074,75.541,38.95,105.537,65.07,-109.676,-1.216,87.923,38.989
2,0.6261,99.458,93.522,-99.667,-0.074,75.541,38.95,105.657,65.074,-109.586,-1.236,87.97,38.988
3,0.663,99.458,93.522,-99.834,-0.074,76.391,38.95,105.415,64.876,-110.052,-1.087,88.322,38.988
4,0.6964,99.368,93.455,-100.0,-0.369,77.495,39.096,105.599,65.039,-109.705,-1.233,88.031,38.99
5,0.7296,98.826,93.05,-100.0,-0.811,79.108,39.292,105.548,64.976,-109.794,-1.156,88.036,38.99
6,0.7628,98.736,91.903,-100.0,-0.885,79.533,39.341,105.384,64.784,-110.277,-1.046,88.347,38.989
7,0.7966,98.736,90.688,-100.0,-0.737,79.533,39.341,105.276,64.694,-110.285,-0.977,88.436,38.988
8,0.8301,98.736,89.204,-100.0,-0.664,79.533,39.341,105.153,64.669,-110.216,-0.901,88.142,38.989
9,0.8635,98.736,87.382,-100.0,-0.59,79.533,39.341,105.28,64.894,-109.862,-1.01,87.898,38.991
10,0.8969,98.736,85.29,-100.0,-0.59,79.533,39.341,104.804,64.338,-110.679,-0.845,88.69,38.986
11,0.9328,98.736,82.928,-100.0,-0.59,79.533,39.341,104.819,64.338,-110.705,-0.851,88.602,38.987
12,0.9651,98.736,80.297,-100.0,-0.59,79.533,39.341,104.994,64.545,-110.37,-0.882,88.319,38.988
13,0.9972,98.736,77.665,-100.0,-0.59,79.533,39.341,103.7,63.592,-110.739,-0.495,88.928,38.988
14,1.031,98.736,75.371,-100.0,-0.59,79.533,39.341,104.119,63.852,-110.851,-0.633,88.905,38.987
15,1.0641,98.736,73.077,-100.0,-0.59,79.533,39.341,104.007,63.787,-110.792,-0.569,88.803,38.987
16,1.0976,98.736,71.12,-100.0,-0.59,79.533,39.341,104.227,63.958,-110.817,-0.661,88.744,38.987
17,1.1313,98.736,69.366,-100.0,-0.59,79.533,39.341,104.298,64.004,-110.478,-0.585,88.382,38.986
