step,t_s,state.elbow_flex,state.gripper,state.shoulder_lift,state.shoulder_pan,state.wrist_flex,state.wrist_roll,cmd.elbow_flex,cmd.gripper,cmd.shoulder_lift,cmd.shoulder_pan,cmd.wrist_flex,cmd.wrist_roll
0,0.6174,99.458,93.32,-99.75,-0.221,75.541,38.803,105.891,65.143,-109.348,-1.562,87.662,38.97
1,0.6308,99.458,93.32,-99.75,-0.221,75.541,38.803,105.788,65.118,-109.388,-1.539,87.626,38.971
2,0.663,99.458,93.252,-99.75,-0.221,75.541,38.803,105.882,65.125,-109.347,-1.548,87.642,38.97
3,0.6972,99.458,93.117,-99.917,-0.59,76.391,38.803,105.671,64.959,-109.607,-1.465,88.039,38.968
4,0.7307,99.458,91.026,-100.0,-1.106,77.495,38.999,105.852,65.088,-109.432,-1.552,87.722,38.971
5,0.764,98.916,87.989,-100.0,-1.18,79.023,39.194,105.787,65.028,-109.506,-1.483,87.771,38.971
6,0.7973,98.826,84.885,-100.0,-0.885,79.533,39.243,105.604,64.855,-109.799,-1.423,88.129,38.969
7,0.8305,98.826,81.714,-100.0,-0.885,79.533,39.243,105.483,64.803,-109.724,-1.362,88.202,38.968
8,0.8639,98.826,78.475,-100.0,-1.032,79.533,39.243,105.35,64.777,-109.667,-1.3,87.961,38.969
9,0.8977,98.826,75.304,-100.0,-1.032,79.533,39.243,105.529,64.956,-109.445,-1.376,87.669,38.971
10,0.9311,98.826,72.132,-100.0,-0.959,79.533,39.243,104.786,64.396,-110.03,-1.221,88.624,38.966
11,0.9645,98.826,69.906,-100.0,-0.885,79.533,39.243,104.889,64.445,-110.035,-1.239,88.507,38.966
12,0.9977,98.826,68.151,-100.0,-0.885,79.533,39.243,105.13,64.658,-109.787,-1.26,88.173,38.968
13,1.0315,98.826,66.869,-100.0,-0.885,79.533,39.243,103.496,63.633,-110.009,-0.933,89.114,38.967
14,1.0647,98.826,66.262,-100.0,-0.885,79.533,39.243,104.001,63.934,-110.139,-1.051,88.968,38.966
15,1.0978,98.826,65.452,-100.0,-0.885,79.533,39.243,103.882,63.879,-110.076,-0.998,88.91,38.966
