step,t_s,state.shoulder_pan,state.shoulder_lift,state.elbow_flex,state.wrist_flex,state.wrist_roll,state.gripper,close_step,close.shoulder_pan,close.shoulder_lift,close.elbow_flex,close.wrist_flex,close.wrist_roll,close.gripper,end.shoulder_pan,end.shoulder_lift,end.elbow_flex,end.wrist_flex,end.wrist_roll,end.gripper,max_lift
0,0.6021,-0.221,-99.667,99.458,75.541,39.048,93.455,-1,25.418,-15.069,71.702,-21.876,39.053,61.151,25.418,-15.069,71.702,-21.876,39.053,61.151,-8.298
100,4.0211,25.221,-14.06,73.815,-20.425,39.048,61.606,-1,31.46,39.608,43.965,-58.054,38.937,63.421,31.46,39.608,43.965,-58.054,38.937,63.421,39.644
200,7.4497,30.678,40.183,45.824,-56.263,39.048,62.686,63,31.615,44.326,44.716,-67.056,38.938,49.504,31.139,46.956,45.325,-68.932,38.955,23.294,47.578
300,10.8826,31.047,48.253,46.095,-67.558,39.194,23.347,0,31.076,56.84,38.087,-68.922,39.153,13.507,2.747,-87.051,106.335,-11.739,39.229,7.961,56.84
400,14.3016,2.507,-90.765,99.91,-5.308,39.048,7.895,0,-0.365,-90.29,103.54,-2.736,39.151,5.47,-5.103,-105.731,101.94,29.421,39.135,8.649,-90.29
500,17.7177,-4.646,-99.251,99.458,30.276,39.048,8.165,0,-5.041,-107.037,102.762,26.731,39.149,6.723,-4.262,-103.271,102.444,23.838,39.086,10.779,-102.069
600,21.1411,-4.572,-99.251,99.458,25.011,39.048,10.391,0,-5.038,-106.866,102.883,25.567,39.154,6.721,-4.282,-103.055,102.326,23.675,39.093,10.818,-101.823
700,24.5581,-4.72,-99.251,99.458,24.671,39.048,10.459,0,-5.078,-106.827,102.89,25.455,39.155,6.722,-4.292,-103.056,102.322,23.696,39.093,10.814,-101.824
